dataset,schema_id,num_productions,num_nonterminals,num_terminals,max_rhs_nt,nonlinear_productions,is_linear,has_recursion,has_array,has_nested_object,schema_size,error
test,test_688,7,5,3,1,0,True,False,False,False,151,
test,test_689,31,26,20,2,9,False,False,True,True,669,
test,test_690,81,76,38,2,31,False,False,False,True,2201,
test,test_691,55,50,23,2,12,False,False,False,False,4764,
test,test_692,12,10,10,2,1,False,False,True,False,861,
test,test_693,13,11,9,2,1,False,False,False,False,712,
test,test_694,10,8,10,2,2,False,False,True,False,433,
test,test_695,23,22,18,2,9,False,False,False,True,1229,
test,test_696,10,9,8,2,1,False,False,False,False,864,
test,test_697,23,20,17,2,6,False,False,False,True,677,
test,test_698,12,12,12,2,4,False,False,False,False,774,
test,test_699,41,30,27,2,11,False,False,True,False,1078,
test,test_700,12,12,11,2,3,False,False,False,True,490,
test,test_701,12,12,10,2,4,False,False,False,False,534,
test,test_702,144,122,55,2,48,False,False,True,True,2651,
test,test_703,2,2,1,1,0,True,False,False,False,685,
test,test_704,27,22,12,2,4,False,False,False,False,467,
test,test_705,14,12,13,2,4,False,False,False,False,487,
test,test_706,10,8,9,2,2,False,False,True,False,410,
test,test_707,5,4,6,1,0,True,False,False,False,275,
test,test_708,6,6,7,2,1,False,False,False,False,143,
test,test_709,19,16,10,2,3,False,False,False,False,759,
test,test_710,62,49,24,2,11,False,False,True,False,2732,
test,test_711,10,6,12,2,1,False,False,False,False,373,
test,test_712,53,35,34,2,8,False,False,False,True,3165,
test,test_713,29,28,21,2,7,False,False,False,True,1512,
test,test_714,143,121,36,2,52,False,False,True,False,3730,
test,test_715,32,26,13,2,4,False,False,True,True,638,
test,test_716,20,20,15,2,7,False,False,False,True,805,
test,test_717,66,59,28,2,18,False,False,False,False,7820,
test,test_718,54,48,33,2,20,False,False,True,True,3048,
test,test_719,76,61,31,2,16,False,False,True,False,2833,
test,test_720,16,16,13,2,5,False,False,False,True,633,
test,test_721,32,26,12,2,5,False,False,False,False,2053,
test,test_722,152,152,32,2,71,False,False,False,True,3330,
test,test_723,14,10,14,2,3,False,False,False,False,505,
test,test_724,49,26,32,2,8,False,False,True,False,1652,
test,test_725,31,24,14,2,8,False,False,True,False,24144,
test,test_726,112,82,61,2,30,False,False,True,True,2585,
test,test_727,7,6,6,1,0,True,False,False,False,341,
test,test_728,19,14,13,2,4,False,False,True,False,608,
test,test_729,15,12,13,2,2,False,False,True,True,650,
test,test_730,51,44,21,2,13,False,False,False,True,3264,
test,test_731,24,22,17,2,6,False,False,True,True,2093,
test,test_732,17,16,14,2,4,False,False,False,True,3462,
test,test_733,16,12,12,2,4,False,False,False,False,586,
test,test_734,46,34,32,2,10,False,False,True,True,1081,
test,test_735,10,10,9,2,3,False,False,False,False,394,
test,test_736,18,16,15,2,5,False,False,True,False,640,
test,test_737,49,37,16,2,13,False,True,False,False,1213,
test,test_738,16,14,12,2,5,False,False,True,False,547,
test,test_739,72,64,35,2,22,False,False,True,True,1907,
test,test_740,16,14,14,2,4,False,False,True,False,543,
test,test_741,18,16,15,2,5,False,False,False,True,626,
test,test_742,41,36,16,2,10,False,False,True,True,1599,
test,test_743,12,10,13,2,3,False,False,False,False,421,
test,test_744,20,17,10,2,3,False,False,False,False,939,
test,test_745,32,26,12,2,5,False,False,False,False,2458,
test,test_746,2,2,1,1,0,True,True,False,False,184,
test,test_747,930,838,242,2,387,False,False,True,False,66980,
test,test_748,68,54,32,2,23,False,False,True,True,3378,
test,test_749,16,14,14,2,4,False,False,False,False,611,
test,test_750,12,10,10,2,3,False,False,True,True,456,
test,test_751,23,18,15,2,3,False,False,True,False,2840,
test,test_752,18,14,11,2,2,False,False,False,False,523,
test,test_753,17,17,12,2,6,False,False,False,False,1271,
test,test_754,199,178,52,2,66,False,False,True,False,4555,
test,test_755,33,26,17,2,10,False,False,True,False,1946,
test,test_756,14,12,12,2,3,False,False,True,False,479,
test,test_757,79,72,27,2,28,False,False,True,True,3139,
test,test_758,41,38,25,2,12,False,False,True,True,3235,
test,test_759,28,22,16,2,4,False,False,True,False,1111,
test,test_760,29,29,22,2,10,False,False,False,True,938,
test,test_761,716,560,168,2,146,False,False,True,True,39460,
test,test_762,22,20,16,2,7,False,False,False,True,1418,
test,test_763,470,415,118,2,151,False,False,False,False,53126,
test,test_764,14,14,12,2,4,False,False,False,True,593,
test,test_765,54,42,27,2,13,False,False,True,True,1092,
test,test_766,44,32,22,2,14,False,False,False,False,1030,
test,test_767,631,306,179,2,134,False,True,False,False,21468,
test,test_768,70,64,41,2,26,False,False,True,True,5014,
test,test_769,42,34,27,2,12,False,False,True,True,1328,
test,test_770,18,18,14,2,6,False,False,False,True,746,
test,test_771,7,4,4,1,0,True,True,False,False,187,
test,test_772,26,22,16,2,7,False,False,True,True,670,
test,test_773,8,8,8,2,2,False,False,False,False,520,
test,test_774,14,12,12,2,4,False,False,True,False,387,
test,test_775,10,10,11,2,3,False,False,False,False,439,
test,test_776,8,8,9,2,1,False,False,False,True,252,
test,test_777,64,54,31,2,19,False,False,False,False,2777,
test,test_778,6,6,7,2,1,False,False,False,False,221,
test,test_779,394,242,205,2,109,False,False,True,True,18175,
test,test_780,76,60,20,2,17,False,False,True,True,1996,
test,test_781,10,10,11,2,3,False,False,False,False,443,
test,test_782,89,85,34,2,31,False,False,False,True,2098,
test,test_783,22,21,19,2,6,False,False,True,False,44919,
test,test_784,21,19,14,2,4,False,False,False,False,2233,
test,test_785,16,14,13,2,5,False,False,False,False,1493,
test,test_786,12,12,11,2,3,False,False,False,True,478,
test,test_787,4,4,5,1,0,True,False,False,False,419,
test,test_788,102,81,28,2,26,False,False,True,False,4888,
test,test_789,2,2,2,1,0,True,False,False,False,126,
test,test_790,18,16,17,2,6,False,False,False,False,1915,
test,test_791,342,241,99,2,73,False,True,True,True,11671,
test,test_792,19,16,15,2,5,False,False,True,False,667,
test,test_793,31,27,22,2,9,False,False,False,True,1385,
test,test_794,20,16,17,2,6,False,False,True,False,528,
test,test_795,24,24,18,2,10,False,False,True,False,697,
test,test_796,19,18,15,2,7,False,False,False,False,1496,
test,test_797,2,2,1,1,0,True,False,False,False,247,
test,test_798,9,8,2,1,0,True,True,False,False,3530,
test,test_799,49,44,27,2,12,False,False,False,True,1268,
test,test_800,3,3,2,1,0,True,False,False,False,6993,
test,test_801,4,4,4,1,0,True,False,False,True,375,
test,test_802,19,19,11,2,5,False,False,False,False,3053,
test,test_803,16,14,14,2,4,False,False,True,False,491,
test,test_804,11,11,8,2,2,False,False,False,False,781,
test,test_805,16,14,14,2,4,False,False,True,False,538,
test,test_806,6,6,6,1,0,True,False,False,True,211,
test,test_807,17,16,14,2,6,False,False,False,True,1646,
test,test_808,6,6,6,1,0,True,False,False,True,286,
test,test_809,6,6,8,2,1,False,False,False,False,408,
test,test_810,16,11,12,2,2,False,False,True,False,958,
test,test_811,48,36,17,2,9,False,False,True,False,1667,
test,test_812,18,16,15,2,5,False,False,True,False,633,
test,test_813,10,10,9,2,3,False,False,False,False,449,
test,test_814,10,10,10,2,2,False,False,False,True,477,
test,test_815,109,73,64,2,28,False,False,True,True,2219,
test,test_816,27,24,22,2,10,False,False,False,False,918,
test,test_817,14,12,11,2,4,False,False,True,False,463,
test,test_818,637,521,153,2,180,False,True,False,False,72345,
test,test_819,78,50,37,2,23,False,False,False,False,3143,
test,test_820,6,6,8,2,1,False,False,False,False,961,
test,test_821,17,14,9,2,2,False,False,False,False,478,
test,test_822,47,40,26,2,15,False,False,False,True,3852,
test,test_823,178,153,74,2,61,False,False,True,True,10643,
test,test_824,721,289,497,2,130,False,False,True,True,15837,
test,test_825,45,42,13,2,16,False,False,False,False,2280,
test,test_826,11,11,8,2,2,False,False,False,False,494,
test,test_827,14,12,11,2,3,False,False,True,True,475,
test,test_828,16,12,15,2,3,False,False,True,False,764,
test,test_829,10,10,9,2,1,False,False,False,False,405,
test,test_830,22,19,14,2,3,False,False,True,False,2694,
test,test_831,6,6,6,1,0,True,False,False,True,170,
test,test_832,16,16,13,2,5,False,False,False,True,731,
test,test_833,20,16,13,2,6,False,False,True,False,622,
test,test_834,49,47,20,2,6,False,False,False,True,2092,
test,test_835,64,58,21,2,20,False,False,True,True,1480,
test,test_836,16,14,14,2,4,False,False,True,False,468,
test,test_837,2229,246,2017,2,103,False,False,True,True,34585,
test,test_838,4,4,5,1,0,True,False,False,False,318,
test,test_839,18,18,13,2,7,False,False,False,False,310,
test,test_840,8,8,9,2,2,False,False,False,False,262,
test,test_841,2,2,2,1,0,True,False,False,False,733,
test,test_842,40,38,25,2,16,False,False,True,False,859,
test,test_843,16,14,14,2,4,False,False,True,False,550,
test,test_844,1234,1043,278,2,401,False,False,False,False,146253,
test,test_845,22,18,10,2,3,False,False,False,False,733,
test,test_846,25,21,11,2,4,False,False,False,False,1177,
test,test_847,20,18,17,2,7,False,False,False,False,1515,
test,test_848,18,18,13,2,7,False,False,False,False,593,
test,test_849,2,2,2,1,0,True,False,False,False,1091,
test,test_850,100,76,51,2,25,False,False,True,False,4964,
test,test_851,54,44,18,2,10,False,False,False,False,948,
test,test_852,10,10,10,2,3,False,False,False,False,618,
test,test_853,22,20,15,2,7,False,False,True,True,1186,
test,test_854,12,12,10,2,3,False,False,False,True,499,
test,test_855,32,30,21,2,8,False,False,False,True,1869,
test,test_856,49,45,24,2,12,False,False,True,True,1990,
test,test_857,7,6,7,1,0,True,False,True,False,2490,
test,test_858,38,34,23,2,12,False,False,True,True,918,
test,test_859,56,48,30,2,18,False,False,True,True,1811,
test,test_860,105,91,29,2,20,False,False,False,False,3271,
test,test_861,10,10,9,2,1,False,False,False,False,453,
test,test_862,16,14,14,2,4,False,False,True,False,546,
test,test_863,52,42,21,2,15,False,False,True,True,1070,
test,test_864,20,18,15,2,5,False,False,True,True,622,
test,test_865,18,16,14,2,6,False,False,True,False,479,
test,test_866,147,101,48,2,44,False,False,True,True,4649,
test,test_867,10,10,10,2,3,False,False,False,False,505,
test,test_868,24,20,20,2,8,False,False,False,False,2005,
test,test_869,70,61,30,2,21,False,False,False,False,3644,
test,test_870,17,14,10,2,2,False,False,False,False,712,
test,test_871,18,16,15,2,5,False,False,False,True,660,
test,test_872,16,16,11,2,3,False,False,False,False,469,
test,test_873,83,63,26,2,27,False,False,True,True,2134,
test,test_874,12,12,10,2,3,False,False,False,True,548,
test,test_875,6,4,7,1,0,True,False,False,False,299,
test,test_876,31,26,20,2,9,False,False,False,True,1040,
test,test_877,25,23,18,2,6,False,False,True,False,31753,
test,test_878,16,14,14,2,4,False,False,False,True,663,
test,test_879,10,10,9,2,3,False,False,False,False,618,
test,test_880,191,168,73,2,68,False,False,True,True,14036,
test,test_881,44,36,20,2,15,False,False,True,True,2493,
test,test_882,3,3,2,1,0,True,False,False,False,7933,
test,test_883,2,2,2,1,0,True,False,False,False,524,
test,test_884,27,10,26,2,3,False,False,True,False,934,
test,test_885,12,12,11,2,3,False,False,False,True,531,
test,test_886,12,12,11,2,3,False,False,False,True,475,
test,test_887,9,8,10,2,2,False,False,False,True,640,
test,test_888,105,92,43,2,36,False,False,True,False,17086,
test,test_889,357,210,184,2,93,False,False,True,True,15713,
test,test_890,12,12,11,2,4,False,False,False,False,627,
test,test_891,33,30,29,2,19,False,False,False,True,3619,
test,test_892,12,10,11,2,2,False,False,True,True,215,
test,test_893,5,4,6,1,0,True,False,False,False,200,
test,test_894,10,10,11,2,3,False,False,False,False,439,
test,test_895,43,36,22,2,8,False,False,True,True,1185,
test,test_896,14,12,12,2,3,False,False,True,True,444,
test,test_897,25,23,18,2,6,False,False,True,False,34066,
test,test_898,18,16,14,2,5,False,False,True,True,412,
test,test_899,22,18,13,2,5,False,False,True,False,664,
test,test_900,17,14,9,2,2,False,False,False,False,602,
test,test_901,17,14,13,2,4,False,False,True,False,498,
test,test_902,12,12,11,2,3,False,False,False,True,470,
test,test_903,2,2,2,1,0,True,False,False,False,1507,
test,test_904,15,12,11,2,3,False,False,True,False,328,
test,test_905,4,4,5,1,0,True,False,False,False,227,
test,test_906,18,16,15,2,5,False,False,True,False,580,
test,test_907,7,6,9,2,1,False,False,False,False,201,
test,test_908,46,36,19,2,13,False,False,True,True,1194,
test,test_909,47,42,25,2,13,False,False,False,False,1045,
test,test_910,8,8,8,2,2,False,False,False,False,293,
test,test_911,19,17,14,2,5,False,False,False,False,739,
test,test_912,16,14,14,2,4,False,False,True,False,497,
test,test_913,26,20,11,2,6,False,False,True,False,505,
test,test_914,15,12,14,2,3,False,False,True,True,581,
test,test_915,72,58,52,2,25,False,False,True,True,1523,
test,test_916,13,9,10,2,1,False,False,False,True,803,
test,test_917,6,6,7,2,1,False,False,False,False,435,
test,test_918,567,462,134,2,153,False,True,False,False,64375,
test,test_919,107,89,39,2,38,False,False,True,False,2041,
test,test_920,825,736,230,2,318,False,False,False,False,59727,
test,test_921,32,32,21,2,13,False,False,False,True,2618,
test,test_922,118,82,40,2,37,False,False,True,True,3532,
test,test_923,20,18,15,2,6,False,False,True,True,426,
test,test_924,12,12,10,2,3,False,False,False,True,513,
test,test_925,12,12,10,2,2,False,False,False,True,762,
test,test_926,44,38,16,2,15,False,False,True,False,3913,
test,test_927,67,56,30,2,23,False,False,True,False,3225,
test,test_928,17,17,14,2,5,False,False,False,False,517,
test,test_929,29,26,20,2,8,False,False,True,True,672,
test,test_930,14,12,11,2,4,False,False,True,False,498,
test,test_931,70,56,28,2,18,False,False,True,True,2694,
test,test_932,14,12,12,2,4,False,False,True,False,394,
test,test_933,12,12,11,2,4,False,False,False,False,545,
test,test_934,97,80,37,2,18,False,True,False,False,4075,
test,test_935,8,6,8,2,1,False,False,True,False,253,
test,test_936,2,2,2,1,0,True,False,False,False,1155,
test,test_937,10,10,10,2,3,False,False,False,False,401,
test,test_938,617,505,233,2,187,False,True,False,False,41300,
test,test_939,15,14,13,2,2,False,False,False,True,519,
test,test_940,59,51,31,2,21,False,False,True,True,1939,
test,test_941,12,11,7,1,0,True,False,False,False,278,
test,test_942,7,6,6,1,0,True,False,False,False,397,
test,test_943,13,13,10,2,4,False,False,False,False,511,
test,test_944,22,20,17,2,7,False,False,False,False,571,
test,test_945,17,14,15,2,3,False,False,True,True,804,
test,test_946,5,5,5,1,0,True,False,False,False,207,
test,test_947,96,64,58,2,30,False,False,False,True,1923,
test,test_948,63,54,40,2,25,False,False,False,False,3983,
test,test_949,533,221,367,2,108,False,False,True,True,22745,
test,test_950,16,14,14,2,4,False,False,True,False,507,
test,test_951,394,90,324,2,30,False,False,True,True,9431,
test,test_952,20,20,15,2,8,False,False,False,False,1331,
test,test_953,14,12,11,2,4,False,False,True,False,480,
test,test_954,52,52,32,2,24,False,False,False,False,1296,
test,test_955,8,8,8,2,2,False,False,False,False,425,
test,test_956,11,9,9,2,1,False,False,True,False,379,
test,test_957,4,4,4,1,0,True,False,False,True,250,
test,test_958,97,80,35,2,29,False,False,True,True,3920,
test,test_959,17,14,9,2,2,False,False,False,False,589,
test,test_960,75,55,38,2,17,False,False,False,True,7900,
test,test_961,205,162,78,2,70,False,False,True,True,8085,
test,test_962,25,21,11,2,4,False,False,False,False,1174,
test,test_963,11,10,11,2,3,False,False,False,False,401,
test,test_964,51,41,20,2,11,False,False,True,True,1734,
test,test_965,2,2,2,1,0,True,False,False,False,4518,
test,test_966,362,313,79,2,164,False,False,True,False,23660,
test,test_967,7,6,9,2,1,False,False,False,False,507,
test,test_968,59,47,21,2,12,False,False,True,False,3306,
test,test_969,33,27,17,2,5,False,False,True,False,1993,
test,test_970,14,12,11,2,4,False,False,True,False,461,
test,test_971,67,57,33,2,23,False,False,True,False,1145,
test,test_972,25,24,19,2,4,False,False,False,True,767,
test,test_973,4,4,5,1,0,True,False,False,False,111,
test,test_974,40,40,25,2,17,False,False,False,True,1091,
